iso,year,log_rgdp_pc,log_gov_pc,log_tfp,tbill,def_gdp,debt_gdp,nx_gdp,mil_delta
BEL,1950,1.8746356194589628,0.44499021227058827,1.354682529101538,1.4000000432133675,-5.179132845596919,73.6889,-4.414454516297354,0.0
BEL,1951,1.9372005267827046,0.4563510337906223,1.4036206421789528,1.4000000432133675,-3.2722221753460516,64.4794,1.3172993196407417,0.0
BEL,1952,1.9403694509016483,0.556753125326732,1.400660916966205,1.4000000432133675,-5.771845767942573,66.2522,-0.09948027866154037,0.0
BEL,1953,1.9492828988447024,0.48786296446069116,1.4400278144620429,1.4000000432133675,-4.360490797546012,68.6405,-1.9877300613496933,0.017696250973747496
BEL,1954,1.971971692092756,0.49054531111611044,1.477509529634002,1.4000000432133675,-4.873438604760782,69.60690000000001,-2.8753240631628563,-1.0968424576821958
BEL,1955,2.0319354758063044,0.47696139711064217,1.5056321220655262,1.4000000432133675,-2.9272888494790523,68.25189999999999,-0.7980492130348038,-0.22524857277232213
BEL,1956,2.059165740392827,0.4778625051227803,1.5349796908324864,1.4000000432133675,-1.9979149291075928,65.2228,-1.2093411175979982,0.05023647513998375
BEL,1957,2.078467654920014,0.5326402235343837,1.5485647114180234,1.6200000420212746,-2.384902693139377,62.6271,-2.535875761745626,-0.0374429064991566
BEL,1958,2.067823906122693,0.6428665546083981,1.5337495231148595,2.1400000900030136,-4.628315132605308,66.3914,-0.7800312012480499,-0.05262091382722378
BEL,1959,2.085238018271453,0.7152809481766998,1.562893556701714,1.6499999910593033,-6.204292976840519,69.5991,-1.3745057427979666,-0.12098779550009242
BEL,1960,2.136972192412035,0.7564765887898268,1.5870763662588137,3.189999982714653,-5.779432624113479,69.3148,-1.5780141843971631,-0.13827779333860235
BEL,1961,2.1879835689695946,0.7595959958113521,1.622140372791163,3.3799998462200165,-3.907530823058982,67.77590000000001,-2.449183605464845,0.025682093211477852
BEL,1962,2.2358630067809586,0.793979945276621,1.6537633968873335,2.6900000870227814,-3.1948031741092278,65.3017,-1.8360043566205073,-0.06812120371804031
BEL,1963,2.2789371675422903,0.8591852258509937,1.6816694448009142,2.580000087618828,-3.9049341629286665,64.0813,-2.0836347851251626,-0.0031593039523936106
BEL,1964,2.3398830469412237,0.889697485511732,1.7286811155778679,3.3500000834465027,-3.0387897595034903,59.3746,-2.133436772692009,-0.2404080572477807
BEL,1965,2.3776564206910593,0.954756709739132,1.7468446822283035,4.63000014424324,-3.491271820448879,57.6017,-0.6412540078375489,0.13952242650840851
BEL,1966,2.402856026277224,1.057098978275705,1.7537960153624388,5.209999904036522,-3.855690607734804,55.57688937568456,-1.9337016574585635,0.02199559564913489
BEL,1967,2.438532442350863,1.1008976122764713,1.7721259709591386,5.220000073313713,-3.2548210786841283,54.08139059304704,-1.0518717129008972,-0.019491612972361683
BEL,1968,2.476267614766145,1.1845383585799178,1.7982295735386804,4.010000079870224,-4.392867469879517,54.523613766730406,-1.0795180722891566,-0.18327501477956476
BEL,1969,2.540497855468608,1.1833177867225415,1.8398288906954545,6.949999928474426,-2.5014331625119444,51.58767241379311,0.2953183357943195,-0.013174899756084102
